time,open,high,low,close,tick_volume,spread,real_volume
2024-12-27 19:00:00+00:00,42810.54,42811.54,42810.54,42810.54,241339,70,0
2024-12-27 19:30:00+00:00,42811.54,42811.54,42672.79,42674.54,218226,70,0
2024-12-27 20:00:00+00:00,42675.54,42675.54,42674.54,42674.54,244892,70,0
2024-12-27 20:30:00+00:00,42675.54,42802.54,42674.54,42798.54,241533,70,0
2024-12-27 21:00:00+00:00,42798.29,42798.54,42798.29,42798.29,244611,70,0
2024-12-27 21:30:00+00:00,42798.54,42947.79,42798.29,42936.79,217119,70,0
2024-12-27 22:00:00+00:00,42937.29,42937.29,42936.79,42937.29,244971,70,0
2024-12-27 22:30:00+00:00,42936.79,42937.29,42790.54,42790.54,240605,70,0
2024-12-30 01:00:00+00:00,42958.87,42964.37,42889.62,42890.37,141260,140,0
2024-12-30 01:30:00+00:00,42889.62,42890.37,42889.62,42890.37,250496,140,0
2024-12-30 02:00:00+00:00,42889.62,42890.37,42889.62,42890.37,248268,140,0
2024-12-30 02:30:00+00:00,42889.62,42890.37,42889.62,42890.37,247720,140,0
2024-12-30 03:00:00+00:00,42889.62,42890.37,42889.62,42890.37,246434,140,0
2024-12-30 03:30:00+00:00,42889.62,42890.37,42889.62,42889.62,247143,140,0
2024-12-30 04:00:00+00:00,42890.37,42890.37,42889.62,42889.62,246880,140,0
2024-12-30 04:30:00+00:00,42890.37,42890.37,42889.62,42890.37,246625,140,0
2024-12-30 05:00:00+00:00,42889.62,42890.37,42889.62,42890.37,246618,140,0
2024-12-30 05:30:00+00:00,42889.62,42890.37,42889.62,42890.37,246860,140,0
2024-12-30 06:00:00+00:00,42889.62,42890.37,42889.62,42890.37,247240,140,0
2024-12-30 06:30:00+00:00,42889.62,42890.37,42889.62,42890.37,247246,140,0
2024-12-30 07:00:00+00:00,42889.62,42890.37,42889.62,42889.62,246297,140,0
2024-12-30 07:30:00+00:00,42890.37,42890.37,42889.62,42890.37,236675,140,0
2024-12-30 08:00:00+00:00,42889.62,42890.37,42889.62,42890.37,220860,140,0
2024-12-30 08:30:00+00:00,42889.62,42890.37,42889.62,42890.37,229488,140,0
2024-12-30 09:00:00+00:00,42889.62,42890.37,42889.62,42889.62,244115,140,0
2024-12-30 09:30:00+00:00,42890.37,42890.37,42889.62,42889.62,243362,140,0
2024-12-30 10:00:00+00:00,42890.37,42890.37,42889.62,42889.62,239668,140,0
2024-12-30 10:30:00+00:00,42890.37,42890.37,42889.62,42890.37,241603,140,0
2024-12-30 11:00:00+00:00,42889.62,42890.37,42889.62,42890.37,241150,140,0
2024-12-30 11:30:00+00:00,42889.62,42890.37,42889.62,42889.62,241581,140,0
2024-12-30 12:00:00+00:00,42890.37,42890.37,42889.62,42889.62,240706,140,0
2024-12-30 12:30:00+00:00,42890.37,42890.37,42889.62,42890.37,242003,140,0
2024-12-30 13:00:00+00:00,42889.62,42890.37,42889.62,42890.37,238886,140,0
2024-12-30 13:30:00+00:00,42889.62,42890.37,42889.62,42889.62,238685,140,0
2024-12-30 14:00:00+00:00,42890.37,42890.37,42889.62,42890.37,239301,140,0
2024-12-30 14:30:00+00:00,42889.62,42890.37,42889.62,42890.37,238200,140,0
2024-12-30 15:00:00+00:00,42889.62,42890.37,42889.62,42889.62,237549,140,0
2024-12-30 15:30:00+00:00,42890.37,42890.37,42889.62,42889.62,233658,140,0
2024-12-30 16:00:00+00:00,42890.37,42890.37,42889.62,42889.62,234446,140,0
2024-12-30 16:30:00+00:00,42890.37,42890.37,42889.62,42889.62,232918,140,0
2024-12-30 17:00:00+00:00,42890.37,42890.37,42889.62,42889.62,232838,140,0
2024-12-30 17:30:00+00:00,42890.37,42890.37,42889.62,42889.62,231110,140,0
2024-12-30 18:00:00+00:00,42890.37,42890.37,42889.62,42889.62,232298,140,0
2024-12-30 18:30:00+00:00,42890.37,42890.37,42889.62,42889.62,234524,140,0
2024-12-30 19:00:00+00:00,42890.37,42890.37,42889.62,42889.62,238318,140,0
2024-12-30 19:30:00+00:00,42890.37,42890.37,42889.62,42889.62,239174,140,0
2024-12-30 20:00:00+00:00,42890.37,42890.37,42889.62,42889.62,239758,140,0
2024-12-30 20:30:00+00:00,42890.37,42890.37,42889.62,42890.37,239653,140,0
2024-12-30 21:00:00+00:00,42889.62,42890.37,42889.62,42889.62,239493,140,0
2024-12-30 21:30:00+00:00,42890.37,42890.37,42889.62,42889.62,241426,140,0
2024-12-30 22:00:00+00:00,42890.37,42890.37,42889.62,42890.37,241569,140,0
2024-12-30 22:30:00+00:00,42889.62,42890.37,42889.62,42889.62,242069,140,0
2024-12-30 23:00:00+00:00,42890.37,42890.37,42889.62,42890.37,225367,140,0
2024-12-30 23:30:00+00:00,42889.62,42890.37,42889.62,42890.37,196462,140,0
2024-12-31 00:00:00+00:00,42889.62,42890.37,42889.62,42889.62,195991,140,0
2024-12-31 00:30:00+00:00,42890.37,42890.37,42889.62,42890.37,197207,140,0
2024-12-31 01:00:00+00:00,42889.62,42890.37,42889.62,42890.37,249312,140,0
2024-12-31 01:30:00+00:00,42889.62,42890.37,42889.62,42890.37,205148,140,0
2024-12-31 02:00:00+00:00,42889.62,42890.37,42889.62,42890.37,208916,140,0
2024-12-31 02:30:00+00:00,42889.62,42890.37,42889.62,42890.37,248364,140,0
2024-12-31 03:00:00+00:00,42889.62,42890.37,42889.62,42890.37,247324,140,0
2024-12-31 03:30:00+00:00,42889.62,42890.37,42889.62,42889.62,246057,140,0
2024-12-31 04:00:00+00:00,42890.37,42890.37,42889.62,42890.37,248451,140,0
2024-12-31 04:30:00+00:00,42889.62,42890.37,42889.62,42890.37,249216,140,0
2024-12-31 05:00:00+00:00,42889.62,42890.37,42889.62,42889.62,247443,140,0
2024-12-31 05:30:00+00:00,42890.37,42890.37,42889.62,42890.37,248879,140,0
2024-12-31 06:00:00+00:00,42889.62,42890.37,42889.62,42890.37,248934,140,0
2024-12-31 06:30:00+00:00,42889.62,42890.37,42889.62,42889.62,248797,140,0
2024-12-31 07:00:00+00:00,42890.37,42890.37,42889.62,42890.37,247985,140,0
2024-12-31 07:30:00+00:00,42889.62,42890.37,42889.62,42889.62,248521,140,0
2024-12-31 08:00:00+00:00,42890.37,42890.37,42889.62,42889.62,247904,140,0
2024-12-31 08:30:00+00:00,42890.37,42890.37,42889.62,42890.37,246603,140,0
2024-12-31 09:00:00+00:00,42889.62,42890.37,42889.62,42890.37,246600,140,0
2024-12-31 09:30:00+00:00,42889.62,42890.37,42889.62,42890.37,244536,140,0
2024-12-31 10:00:00+00:00,42889.62,42890.37,42889.62,42889.62,244089,140,0
2024-12-31 10:30:00+00:00,42890.37,42890.37,42889.62,42889.62,243364,140,0
2024-12-31 11:00:00+00:00,42890.37,42890.37,42889.62,42890.37,240575,140,0
2024-12-31 11:30:00+00:00,42889.62,42890.37,42889.62,42890.37,243234,140,0
2024-12-31 12:00:00+00:00,42889.62,42890.37,42889.62,42889.62,241689,140,0
